date,trip_count_diff1,trip_count_hp_cycle,trip_count_hp_trend,avg_fare_diff1,avg_fare_hp_cycle,avg_fare_hp_trend,total_revenue_diff1,total_revenue_hp_cycle,total_revenue_hp_trend
2025-03-11,19524.0,-4629.905777464504,124960.9057774645,-0.7824640197213242,0.09390501650431915,18.835463475405493,439932.6699999999,-64735.81890126038,3436781.1289012604
2025-03-12,12240.0,7427.8467248884845,125143.15327511152,-0.2891276398380924,-0.22278389098315188,18.863024743054872,312816.3700000001,238833.16319254134,3446028.516807459
2025-03-13,16396.0,23645.693961352867,125321.30603864713,0.36939148260642796,0.11902252350359888,18.89060981117455,482134.7999999998,711818.5096900361,3455177.970309964
2025-03-14,-11248.0,12223.53920161724,125495.46079838276,-0.17366511156441788,-0.08221161184083314,18.918178834954563,-353438.35999999987,349331.95436305925,3464226.165636941
2025-03-15,6508.0,18561.103264028003,125665.896735972,-0.48208500965855094,-0.5918106745134324,18.94569288796861,-45418.0700000003,294964.7785566733,3473175.2714433265
2025-03-16,-31826.0,-13431.987350500553,125832.98735050055,1.8958467035473383,1.2766165075609806,18.973112409441537,-558417.0499999998,-272307.1518466682,3482030.151846668
2025-03-17,-5494.0,-19090.24935944355,125997.24935944355,0.8921871408795639,2.141522785724284,19.000393272157797,67248.08000000007,-213826.86692731315,3490797.946927313
2025-03-18,12046.0,-7206.095838398425,126159.09583839843,-1.9000945821731854,0.214320276371037,19.02750119933786,91836.5299999998,-130676.08563017519,3499483.695630175
2025-03-19,3478.0,-3887.7925616557477,126318.79256165575,-0.2676282566712338,-0.08022521926008608,19.05441843829775,76552.03000000026,-62731.14700150257,3508090.7870015027
2025-03-20,22812.0,18766.450299085307,126476.5497009147,0.7111928580882569,0.6042571870665903,19.08112889005933,716351.6099999999,645089.6482155849,3516621.601784415
2025-03-21,-17132.0,1478.452570524998,126632.547429475,-0.25035863998157026,0.32741160052164986,19.1076158366227,-513414.48,123218.73331459891,3525078.036685401
2025-03-22,6533.0,7856.889276506292,126787.11072349371,-0.6593847051993684,-0.35822449052127325,19.133867222466254,-42555.06999999983,72274.73404546967,3533466.9659545305
2025-03-23,-19772.0,-12068.575966940858,126940.57596694086,1.7839959963787173,1.3997652099312248,19.159873518392473,-263571.29000000004,-199625.80460370565,3541796.214603706
2025-03-24,-9076.0,-21297.34016793217,127093.34016793217,-0.16195015786734857,1.2120661393303749,19.185622431125974,-202192.0,-410095.7553202454,3550074.1653202455
2025-03-25,8950.0,-12499.707212855268,127245.70721285527,-1.0781807880499876,0.1083953143575016,19.21111246804886,135463.52000000002,-282865.73046890274,3558307.660468903
2025-03-26,10977.0,-1674.8166567692679,127397.81665676927,-0.21595250612437766,-0.13279621262343966,19.236351488905424,291718.58999999985,660.1419046688825,3566500.378095331
2025-03-27,10082.0,8255.288393624724,127549.71160637528,0.7466598115277421,0.588866897986172,19.261348189823554,391941.7000000002,384448.40636076033,3574653.81363924
2025-03-28,-6147.0,1956.5777545936726,127701.42224540633,-0.4237797733671158,0.1403250721735816,19.28611024226903,-269947.4500000002,106385.3023659722,3582769.467634028
2025-03-29,24050.0,25854.957544191566,127853.04245580843,-0.16269321904093914,-0.04690776603201385,19.310649861433685,462883.0299999998,561185.9929640186,3590851.807035981
2025-03-30,-26122.0,-418.68121657813026,128004.68121657813,2.2215912483821327,2.15035299851926,19.334980345264544,-381582.27,171549.41032436583,3598906.119675634
2025-03-31,-17996.0,-18566.64700484123,128156.64700484123,-1.3516629358998742,0.77455577811795,19.35911462976598,-554080.0099999998,-390566.5035223542,3606942.023522354
2025-04-01,13775.0,-4944.245067158496,128309.2450671585,-0.6335363342001443,0.11705183051148893,19.383082243172296,331977.54000000004,-66617.40022922959,3614970.4602292296
2025-04-02,8015.0,2917.36261107451,128462.63738892549,-0.8376797427353928,-0.7444643592800375,19.40691869022843,100761.18000000017,26114.882181079127,3622999.357818921
2025-04-03,1098.0,3861.0521945013024,128616.9478054987,0.900202110121068,0.13199606221244053,19.43066037885702,185785.45999999996,203863.5697090621,3631036.130290938
2025-04-04,-3412.0,293.6773372514581,128772.32266274854,-0.2734563418953968,-0.16513787348286968,19.454337972656933,-171422.40000000037,24388.906851489097,3639088.3931485107
2025-04-05,15990.0,16127.061901385125,128928.93809861488,-0.9816812788563922,-1.1704643333975078,19.47798315371518,133111.04000000004,149423.00508376025,3647165.3349162396
2025-04-06,-28608.0,-12638.97251706633,129086.97251706633,1.881289832471559,0.6871823228824603,19.50162632990677,-463683.70999999996,-322371.7023047344,3655276.3323047343
2025-04-07,-5341.0,-18139.728759277525,129246.72875927752,-0.3274839837764745,0.33603579126663163,19.525288877746124,-75938.04000000004,-406465.3249798892,3663431.914979889
2025-04-08,14712.0,-3589.412143487003,129408.412143487,-1.3486852425350406,-1.0363580496026792,19.548997476080395,218548.0700000003,-196125.46517162444,3671640.1251716246
2025-04-09,5648.0,1894.9119791096018,129572.0880208904,0.5078391727144762,-0.5523027974332955,19.572781396625487,234174.4299999997,29783.221196659375,3679905.8688033405
2025-04-10,9294.0,11023.205953397963,129737.79404660204,0.14058263225686218,-0.4356006830583752,19.59666191450743,281015.29000000004,302471.84151533805,3688232.538484662
2025-04-11,5498.0,16353.417503029414,129905.58249697059,-0.44017779863466444,-0.899772610442195,19.620656043256584,3857.0200000000186,297937.6433659787,3696623.756634021
2025-04-12,-5806.0,10377.409296053738,130075.59070394626,-0.8081786134086109,-1.732072615881151,19.64477743528693,-411807.9199999999,-122331.99955751607,3705085.479557516
2025-04-13,-36287.0,-26082.08218325628,130248.08218325628,1.7680364013380334,0.011708420421260968,19.66903280032255,-663290.8399999999,-794163.322462813,3713625.962462813
2025-04-14,-8627.0,-34884.400523230404,130423.4005232304,-0.007767880013847872,-0.020442142599730317,19.693415483329694,-143728.0700000003,-946517.9466378298,3722252.5166378296
2025-04-15,21344.0,-13718.68806156423,130601.68806156423,-0.6196209284886613,-0.6645665073760547,19.717918919617357,525259.1300000004,-429972.6255670674,3730966.3255670676
2025-04-16,11555.0,-2344.8179661963222,130782.81796619632,-0.2579923941781104,-0.9471763686987629,19.742536386761955,293332.5099999998,-145435.05935581075,3739761.2693558107
2025-04-17,1026.0,-1502.557550990634,130966.55755099063,0.8751981293754802,-0.09669788707324045,19.767256034511913,157251.51000000024,2949.8095806692727,3748627.910419331
2025-04-18,-9922.0,-11610.656037079956,131152.65603707996,-0.6665160534465997,-0.7880166101639503,19.792058704156023,-410251.29000000004,-416229.2589888,3757555.6889888
2025-04-19,7262.0,-4536.851051788835,131340.85105178884,-0.3017476080137129,-1.1146300048790572,19.816924490857417,19035.509999999776,-406172.12805627054,3766534.0680562705
2025-04-20,-17633.0,-22359.790634046454,131530.79063404645,1.618876429374616,0.479343505948826,19.84182740940415,-248150.64000000013,-663337.9989682748,3775549.2989682746
2025-04-21,-5631.0,-28182.087816215295,131722.0878162153,0.18946903056164643,0.643907071870526,19.866732874044096,3857.0200000000186,-668516.1790271462,3784584.499027146
2025-04-22,16131.0,-12243.183101409057,131914.18310140906,-0.6263757549243252,-0.007345806672997668,19.891609997663295,392714.3500000001,-284834.99718646007,3793617.66718646
2025-04-23,10230.0,-2205.2995383600355,132106.29953836004,-0.3692167317713526,-0.4013854023475929,19.916432861566538,236527.24000000022,-57311.73409594176,3802621.644095942
2025-04-24,11701.0,9304.434293204802,132297.5657067952,0.6946315707382595,0.26850353957919637,19.941175490378008,443787.06999999983,377529.90739558777,3811567.072604412
2025-04-25,-1440.0,7674.906829758664,132487.09317024134,-0.5628559966100788,-0.3189857782651764,19.965808811612302,-167498.47999999998,201174.34665948013,3820424.15334052
2025-04-26,10158.0,17645.934714300296,132674.0652856997,-0.707244334571179,-1.0507271257946371,19.990305824570584,22838.959999999963,215271.46002767794,3829165.999972322
2025-04-27,-17522.0,-59.72463013153174,132857.72463013153,1.6917753125796438,0.6167169441116016,20.01463706724399,-200027.27000000002,6642.911560934503,3837767.2784390654
2025-04-28,-27376.0,-27615.449937401718,133037.44993740172,0.2066852024707444,0.7992742436650708,20.038764970161264,-631317.5899999999,-633111.7157252133,3846204.3157252134
2025-04-29,15736.0,-12054.619480536872,133212.61948053687,-1.0505580734971751,-0.27517558214039184,20.06265672246955,323383.54000000004,-317977.35007226234,3854453.4900722625
2025-04-30,12651.0,426.60154961180524,133382.3984503882,0.27897963585181174,-0.019824904374551977,20.086285680555523,400165.8500000001,74155.69539955445,3862486.294600446
2025-05-01,15289.0,15552.140976232273,133545.85902376773,0.5008137010085285,0.4576513996520255,20.109623077537474,521660.64999999944,588030.8710989403,3870271.7689010594
2025-05-02,-9698.0,5697.923330833786,133702.0766691662,-0.7528648645639606,-0.3182303809382212,20.13263999356376,-443816.4299999997,136706.68524559168,3877779.5247544083
2025-05-03,14494.0,20043.75314383788,133850.24685616212,-0.7415416645573885,-1.0824430919753816,20.155311040043532,97725.83999999985,227228.3387839608,3884983.711216039
2025-05-04,-20532.0,-627.6090197917365,133989.60901979174,2.190238409065067,1.0854979842286134,20.177608372904604,-185663.23999999976,34689.27782296762,3891859.5321770324
2025-05-05,-4356.0,-5113.557253680367,134119.55725368037,-0.3630314768950882,0.7005790843476802,20.19949579589045,-71309.1000000001,-43144.234833551105,3898383.944833551
2025-05-06,7735.0,2501.5191912088485,134239.48080879115,-0.7449193672610406,-0.0657899755235043,20.220945488500593,151854.18999999994,102559.72595405905,3904534.174045941
2025-05-07,4721.0,7113.270520373102,134348.7294796269,0.29280485800593326,0.20602533504565912,20.241935035937363,199491.22999999998,296298.0182285011,3910287.111771499
2025-05-08,15272.0,22287.327637463954,134446.67236253605,0.2284529152216308,0.4139717704402628,20.26244151576439,472350.29000000004,763314.9786765673,3915620.4413234326
2025-05-09,-3196.0,19005.266559786367,134532.73344021363,-0.1140923623942598,0.2798773285634262,20.282443595246967,-169119.8200000003,589301.4677349096,3920514.13226509
2025-05-10,-4205.0,14726.491334524617,134606.50866547538,-1.045204881140652,-0.7848070932072702,20.30192313587701,-418608.91999999946,166252.63606411032,3924954.04393589
2025-05-11,-11447.0,3218.259363287594,134667.7406367124,1.6527029382275238,0.8489548222035275,20.320864158693738,-47969.25,114306.84724552277,3928930.5827544774
2025-05-12,-16131.0,-12961.285582650133,134716.28558265013,0.021344256752112045,0.851918608523313,20.339244629126064,-306413.1500000004,-195611.15795305,3932435.43795305
2025-05-13,21501.0,8503.975435737666,134752.02456426233,-0.8741201818611373,-0.04000600739203364,20.357049063180273,488416.33000000054,289779.4292389145,3935461.180761086
2025-05-14,9298.0,17779.2613673968,134774.7386326032,1.4999188068964493,1.4426933123759866,20.374268550308702,478043.1599999992,765284.8969372888,3937998.8730627107
2025-05-15,6124.0,23893.725544178596,134784.2744558214,-0.46511176374217555,0.960956227667161,20.390893871275352,161331.7000000002,924573.6573055643,3940041.8126944355
2025-05-16,-5357.0,18540.38411227573,134780.61588772427,0.7419043769609814,1.6868275371664367,20.406926938737058,-98899.98999999929,824126.2775311721,3941589.2024688283
2025-05-17,13039.0,31596.0688527147,134763.9311472853,-0.800236562943649,0.871140832823496,20.42237708013635,72946.57999999914,896014.6807455462,3942647.3792544533
2025-05-18,-32517.0,-891.5315119973966,134734.5315119974,1.986993656565641,2.843244930965138,20.43726663856035,-585887.5799999991,309545.4410810671,3943229.0389189334
2025-05-19,-12493.0,-13342.972056181025,134692.97205618102,-3.893854874016629,-1.0649679833529966,20.451624678861855,-719216.2000000007,-409795.511023412,3943353.791023412
2025-05-20,15072.0,1782.1990249445662,134639.80097505543,-0.7532662599486102,-1.832111768951716,20.465502204511964,297119.26000000024,-112366.09359694179,3943043.633596942
2025-05-21,12245.0,14091.53649119148,134575.46350880852,0.07368564722880322,-1.7718659188471655,20.478942001636216,356212.5800000001,244572.7173338239,3942317.402666176
2025-05-22,-4445.0,9721.581350836059,134500.41864916394,1.0002978268779898,-0.7845988100282284,20.49197271969527,31021.019999999553,276718.0727645587,3941193.067235441
2025-05-23,-24384.0,-14577.234118836728,134415.23411883673,-0.6702958542922843,-1.467531280970075,20.50460933634483,-811153.3399999999,-532932.6834442262,3939690.483444226
2025-05-24,-19181.0,-33663.552652743645,134320.55265274365,-1.5103877109377066,-2.9901704308003936,20.516860775237443,-813884.5799999996,-1344958.422602335,3937831.642602335
2025-05-25,2919.0,-30640.90450714316,134216.90450714316,3.1037799382539184,0.10174564620914595,20.528724636481822,355069.10999999987,-987692.0938846692,3935634.4238846693
2025-05-26,-13519.0,-44047.56018865906,134104.56018865906,1.7062724469136157,1.796567281720609,20.540175447883975,-147520.20999999996,-1132684.2087005218,3933106.328700522
2025-05-27,28521.0,-15405.553777182853,133983.55377718285,-1.456000855057873,0.3295533522223728,20.55118852232434,773787.0499999998,-356038.06737821363,3930247.2373782136
2025-05-28,28332.0,13056.420520543528,133853.57947945647,-0.19598916880850226,0.12299967065300521,20.561753035085204,767716.9100000001,414877.7896012245,3927048.2903987756
2025-05-29,-5759.0,7436.787367791898,133714.2126322081,0.017280648612803873,0.1301726500522058,20.571860704298807,-137519.1900000004,280909.00896407105,3923497.8810359286
2025-05-30,-2553.0,5032.870683848596,133565.1293161514,-0.49831742771426235,-0.37778827053217157,20.581504197168922,-188586.2799999998,96233.00621909462,3919587.6037809053
2025-05-31,5249.0,10440.937005381478,133406.06299461852,-0.4639923314279528,-0.8509535901090999,20.590677185317897,-63013.98999999976,37495.39936727751,3915311.2206327226
2025-06-01,-20223.0,-9612.785964820214,133236.7859648202,2.0764050691282243,1.2167582390018907,20.59937042533513,-221705.97999999998,-179562.59612902207,3910663.236129022
2025-06-02,-15145.0,-24578.151086752856,133057.15108675286,-1.0828463700680864,0.12571418645883625,20.6075681078101,-441181.66000000015,-615719.4641238018,3905638.444123802
2025-06-03,24810.0,422.0629523184034,132866.9370476816,-0.9438518836574055,-0.8258334012874045,20.615263811898934,563534.54,-46776.73295719968,3900230.2529571997
2025-06-04,15926.0,16549.26711135602,132665.73288864398,0.6965711307884632,-0.13645054537462187,20.622452086774615,546420.6499999999,505446.8499524412,3894427.3200475588
2025-06-05,16215.0,32976.86909266401,132453.130907336,0.5438532612355615,0.4007336931967522,20.629121109438803,531805.2700000005,1043461.4981183629,3888217.9418816376
2025-06-06,-13775.0,19426.14890358405,132228.85109641595,0.8775626250786672,1.2721594236802076,20.635258004034014,-324854.8100000005,725230.3150009485,3881594.3149990514
2025-06-07,358.0,20020.13210030744,131992.86789969256,-0.3788917095190705,0.8876727314114135,20.640852986783738,-168053.64999999944,564214.2926601381,3874556.6873398623
2025-06-08,-21960.0,-1692.3056540988327,131745.30565409883,1.8819184853218758,2.7645381135606293,20.645906089956398,-314121.2700000005,257538.80724294437,3867110.9027570556
2025-06-09,-8790.0,-10223.443172895582,131486.44317289558,-2.6001997761154314,0.15982023225455677,20.65042419514704,-465346.98999999976,-199964.4386089621,3859267.1586089623
2025-06-10,11955.0,2001.453788570303,131216.5462114297,-0.41014864454943023,-0.25433973241115027,20.654435515263316,280323.71999999974,88588.80056393333,3851037.6394360666
2025-06-11,9821.0,12103.19835954436,130935.80164045564,-0.13444676405309863,-0.392320477594609,20.657969496393676,252504.31999999983,349697.7731566313,3842432.9868433685
2025-06-12,13867.0,26261.588225955886,130644.41177404411,0.5339914028546602,0.13858679952509334,20.661053622128634,480640.83999999985,839307.0740085705,3833464.525991429
2025-06-13,-19426.0,7137.327684857941,130342.67231514206,-0.6399003140017072,-0.5039722412425078,20.663712348894528,-707723.5799999996,140901.73967390507,3824146.280326095
2025-06-14,-1231.0,6217.918397591915,130031.08160240809,-0.6589969829318392,-1.1652280777401032,20.665971202460284,-276566.9199999999,-126017.64942804631,3814498.7494280464
2025-06-15,-19548.0,-13009.193046473709,129710.19304647371,1.223454525685554,0.056345830485607706,20.667851819920127,-332710.5700000003,-448772.9900827445,3804543.5200827443
2025-06-16,-3452.0,-16131.60803573583,129380.60803573583,-0.10259922569558455,-0.04776842270074155,20.669366847410892,22893.580000000075,-415637.09671724215,3794301.206717242
2025-06-17,15466.0,-327.8275790153275,129042.82757901533,-0.7938255932608271,-0.8427565343872985,20.67052936583662,317394.79000000004,-87730.0610040389,3783788.961004039
2025-06-18,18855.0,18872.771787151156,128697.22821284884,0.3819635648371822,-0.46161569123135493,20.67135208751786,586970.5299999998,510008.7024607281,3773020.7275392716
2025-06-19,-12909.0,6316.816055760719,128344.18394423928,-0.3757212025778607,-0.8378260283154653,20.67184122202411,-431939.11999999965,89080.53601040598,3762009.773989594
2025-06-20,-3623.0,3053.7855965713825,127984.21440342862,1.033106023037643,0.19512179967089338,20.671999417075394,29362.080000000075,129679.08672600752,3750773.3032739926
2025-06-21,13555.0,16975.112038476524,127617.88796152348,-0.29450200281477024,-0.09920364175321339,20.67182285568473,177072.2799999998,318195.46433872916,3739329.205661271
2025-06-22,-18912.0,-1564.7965527909837,127245.79655279098,1.5036728270293267,1.404982814526253,20.67130922643459,-262919.68999999994,66908.60796953132,3727696.3720304687
2025-06-23,5930.0,4742.336907698933,126868.66309230107,-0.6555768271869198,0.7502597613266744,20.67045545244725,198880.06000000006,277588.89152745577,3715896.1484725443
2025-06-24,15125.0,20248.801578923856,126487.19842107614,-0.9559076001003888,-0.2044616840882263,20.669269297761762,285104.7400000002,574639.3826514212,3703950.397348579
2025-06-25,1636.0,22269.850027755645,126102.14997224436,0.17032516070437964,-0.03263154108063304,20.667764315458548,85675.64999999944,672382.3070907504,3691883.1229092493
2025-06-26,-4594.0,18063.578580313217,125714.42141968678,0.999100488012715,0.9682807814090495,20.66595248098158,45882.23000000045,730424.8966489164,3679722.7633510837
2025-06-27,-13673.0,4779.911727452985,125325.08827254701,-0.7131828800071709,0.2572048643952165,20.663845517988243,-516455.9900000002,226188.7249943046,3667502.9450056953
2025-06-28,3213.0,8382.63458056697,124935.36541943303,-0.2918153203513256,-0.03222755940610611,20.66146262143824,-90282.54000000004,148146.19980072742,3655262.9301992725
2025-06-29,-12348.0,-3576.5046309877507,124546.50463098775,1.7480947718109654,1.7185048629463822,20.658824970896717,-121542.94999999972,38822.45345862396,3643043.726541376
2025-06-30,-14877.0,-18066.822358676494,124159.8223586765,-2.5173771508197156,-0.7960008142359953,20.65595349725938,-645759.2200000002,-594780.5247449577,3630887.4847449576
2025-07-01,17667.0,-16.607457478225115,123776.60745747823,-0.7376250327324989,-1.5305547411994382,20.652882391490323,392743.1200000001,-189986.57507893723,3618836.6550789373
2025-07-02,-17665.0,-17303.009377878523,123398.00937787852,0.7724783254855403,-0.7548337267956349,20.64963970257206,-387434.6299999999,-565513.6484563379,3606929.098456338
2025-07-03,-7275.0,-24205.177442218963,123025.17744221896,0.08848515962126768,-0.6629505342534436,20.646241669651136,-242639.2200000002,-796424.9798443886,3595201.2098443885
2025-07-04,-18117.0,-41956.12746196633,122659.12746196633,1.130090771098967,0.4706831989568627,20.642698707539797,-492569.20999999996,-1277478.0006790785,3583685.0206790785
2025-07-05,7176.0,-34421.6884802429,122300.6884802429,0.042653778934443665,0.5170195697398832,20.63901611569122,212113.5,-1054085.8971419237,3572406.4171419237
2025-07-06,2264.0,-31807.365804619563,121950.36580461956,1.292302621481248,1.813135481538957,20.635202825373394,269700.4199999999,-773360.4883311009,3561381.428331101
2025-07-07,7080.0,-24385.399143219052,121608.39914321905,-1.4860615822690058,0.33100496744049934,20.631271757202846,144571.3999999999,-618025.6099659498,3550617.9499659496
2025-07-08,27149.0,3097.217223041167,121274.78277695883,-1.1636197118108775,-0.828592809206544,20.627249822039012,624544.71,17019.139521906618,3540117.910478093
2025-07-09,4007.0,7429.67717218757,120949.32282781243,0.28286301770211963,-0.5416464542574175,20.623166484792005,166205.25,193463.83041697135,3529878.4695830285
2025-07-10,-6373.0,1374.1506839655776,120631.84931603442,0.4413539264839166,-0.09617085989040319,20.619044816908907,-120894.77000000002,82550.61168322526,3519896.9183167745
2025-07-11,-5395.0,-3711.2495896353357,120322.24958963534,-0.4435949010117817,-0.5356246544592906,20.614903710466013,-248487.16999999993,-156211.68049181858,3510172.0404918185
2025-07-12,10052.0,6642.578400359736,120020.42159964026,0.23285061090468773,-0.29863164856910984,20.61076131548052,189150.41999999993,42407.52311475389,3500703.256885246
2025-07-13,-15701.0,-8764.234660889124,119726.23466088912,1.2933322029178989,0.9988302207659743,20.606631649063335,-247376.8799999999,-195754.88293709932,3491488.782937099
2025-07-14,15821.0,7343.390657315176,119439.60934268482,-0.5233204944083134,0.4796149513521826,20.602526424068813,487651.45999999996,300858.1986940359,3482527.161305964
2025-07-15,-920.0,6702.601410937175,119160.39858906282,-0.4158264139152337,0.0678499011311402,20.59846506037462,-16798.25,292771.6858039214,3473815.4241960784
2025-07-16,10083.0,17057.48799397645,118888.51200602355,-0.7388670042286094,-0.667022721313927,20.59447067859108,150813.43999999994,452047.6247515986,3465352.9252484012
2025-07-17,2571.0,19893.089082829072,118623.91091717093,0.479875764720866,-0.18324320086367507,20.590566922861694,147591.43000000017,607850.7028553234,3457141.2771446765
2025-07-18,-18462.0,1688.3117374714202,118366.68826252858,0.02681263217298735,-0.1526359363787151,20.58677229054972,-569008.5099999998,46797.88941155607,3449185.580588444
2025-07-19,7136.0,9073.909521822148,118117.09047817785,-0.3590711372924531,-0.5080386482262682,20.58310386510482,14569.539999999572,69057.38351071486,3441495.626489285
2025-07-20,-11908.0,-2592.3770272967668,117875.37702729677,1.0871205347066741,0.5826081993549934,20.579577552230234,-143658.44999999972,-67187.00685160467,3434081.5668516047
2025-07-21,-10489.0,-12847.877387797256,117641.87738779726,-0.057164280890340535,0.528816133117008,20.57620533757788,-198414.33999999985,-258473.8665299886,3426954.086529989
2025-07-22,11337.0,-1285.901034682145,117416.90103468215,-0.882435597844399,-0.35041782938282395,20.57300370223331,220832.3799999999,-30810.751960759517,3420123.3519607596
2025-07-23,6649.0,5579.341691902155,117200.65830809785,-0.17597877071658985,-0.5233861055195916,20.56999320765349,168033.9299999997,143748.9948168802,3413597.5351831196
2025-07-24,3780.0,9566.650373885059,116993.34962611494,0.6193525217599074,0.09876791243969762,20.567191711454107,190327.68000000017,340289.63950100914,3407384.570498991
2025-07-25,852.0,10616.781542719968,116795.21845728003,-0.3446389476623679,-0.24329235654639447,20.56461303277783,-88870.04000000004,257310.66861536354,3401493.5013846364
2025-07-26,2178.0,12983.417913113575,116606.58208688642,0.34710551406102397,0.10615443742704755,20.562271752865414,7739.629999999888,270607.80299201794,3395935.997007982
2025-07-27,-19157.0,-5994.83971983807,116427.83971983807,0.5358568591583364,0.6441024737490366,20.56018057570176,-454344.6999999997,-178526.61195877986,3390725.71195878
2025-07-28,3001.0,-2825.4907417326467,116259.49074173265,-0.4290206060916617,0.2169094189944829,20.558353024364653,173554.60999999987,-124.67884995322675,3385878.388849953
2025-07-29,16689.0,14021.011718311522,116101.98828168848,-0.9185630896707018,-0.7001082381699177,20.55680759185835,327433.58999999985,331778.90722573036,3381408.3927742695
2025-07-30,3702.0,17869.23633280222,115955.76366719778,-0.14141558757597394,-0.8402806787584645,20.555564444870924,85217.12000000011,421074.33213753114,3377330.087862469
2025-07-31,-1992.0,16011.643587428407,115821.3564125716,2.00983179675875,1.170477214850525,20.554638348020685,194259.78000000026,619003.8017322766,3373660.3982677236
2025-08-01,-16839.0,-705.4439120308816,115699.44391203088,-0.9853199213594799,0.1857580592329917,20.55403758227874,-611156.9000000004,11087.802826453466,3370419.4971735463
2025-08-02,4024.0,3427.172893570678,115590.82710642932,-0.22182810718918944,-0.035811925753634455,20.553779460076175,-32340.279999999795,-18465.314027351327,3367632.3340273513
2025-08-03,-15722.0,-12200.301493380553,115496.30149338055,0.5022528033478437,0.4663376105079209,20.553882727162463,-340968.7000000002,-357125.62383058947,3365323.9438305893
2025-08-04,-4605.0,-16725.689014733493,115416.68901473349,-0.5582331250572778,-0.09237864034736276,20.55436585296047,-104089.04000000004,-459409.93910543574,3363519.2191054355
2025-08-05,12266.0,-4395.717474208286,115352.71747420829,-0.9895152640204081,-1.0827789565844093,20.555250905177108,243835.2000000002,-214295.81677511707,3362240.296775117
2025-08-06,8660.0,4312.01438071733,115304.98561928267,0.24694778271639706,-0.83713950741204,20.556559238721135,276069.4900000002,62508.20106691634,3361505.768933084
2025-08-07,-4792.0,-449.0582798612886,115274.05827986129,0.5710373120177046,-0.2678468103986056,20.558303853725405,-76454.5700000003,-13773.17415568186,3361332.5741556818
2025-08-08,-6391.0,-6826.533557564704,115260.5335575647,-0.044225695225648565,-0.31425994281185154,20.560491290913003,-216504.39000000013,-230683.12333562272,3361738.1333356225
2025-08-09,-1508.0,-8339.00608905754,115265.00608905754,-0.1101971749346653,-0.4270918511212969,20.563126024287783,-155723.5,-387408.2510911245,3362739.7610911243
2025-08-10,-10881.0,-19243.017837134423,115288.01783713442,2.2042077967434537,1.7740318669015664,20.566210103008373,-34846.57999999961,-423868.06207803637,3364352.9920780365
2025-08-11,-1977.0,-21262.04642040716,115330.04642040716,-1.5711855426445567,0.1993141464938084,20.569742280771575,-136671.88000000035,-562777.3216910078,3366590.3716910076
2025-08-12,14416.0,-6907.420977411588,115391.42097741159,-1.3612948218673537,-1.1659733943936494,20.57373499979168,259498.81000000006,-306149.31473778654,3369461.1747377864
2025-08-13,17892.0,10903.693412316614,115472.30658768339,0.19295949670996748,-0.9774811380927666,20.578202240200763,514155.7400000002,204497.26639148546,3372970.3336085146
2025-08-14,-10093.0,710.1849672431417,115572.81503275686,0.8593402998166155,-0.12308758349800186,20.583148985422614,-153346.43000000017,47000.75156989694,3377120.418430103
2025-08-15,-5686.0,-5096.142227603123,115693.14222760312,-0.0002704491862921543,-0.12878172384996844,20.58857267658829,-210060.06000000006,-167854.46724047093,3381915.577240471
2025-08-16,2499.0,-2737.4895670156257,115833.48956701563,-0.2443690103177225,-0.3790478626583784,20.594469805078976,-58133.64999999991,-231432.86073765764,3387360.3207376576
2025-08-17,-5841.0,-8739.019123702703,115994.0191237027,1.2796289176791653,0.8942149915100437,20.60083586858972,3549.8900000001304,-233980.51444634376,3393457.864446344
2025-08-18,-21719.0,-30638.871847768038,116174.87184776804,-1.6450666429280467,-0.7576792228918237,20.60766344006354,-652164.2400000002,-892896.5281438297,3400209.6381438295
2025-08-19,12691.0,-18149.12125861217,116376.12125861217,-1.6133274934603108,-2.378295268539091,20.614951992250496,179852.64000000013,-720449.51620221,3407615.26620221
2025-08-20,21666.0,3295.39553541255,116597.60446458745,-0.5267341260618359,-2.912772553960778,20.622695151610348,517145.4500000002,-211356.28335987544,3415667.4833598756
2025-08-21,-16321.0,-13267.018534530303,116839.0185345303,1.363033510178802,-1.557912085730731,20.630868193559103,-261407.22999999998,-481449.4953311705,3424353.4653311707
2025-08-22,-3960.0,-17488.08596471185,117100.08596471185,-0.11565257010199304,-1.682120380689522,20.6394239184159,-136857.54000000004,-627612.3269949206,3433658.756994921
2025-08-23,5493.0,-12275.426882433036,117380.42688243304,-1.399926058063187,-3.090925625910103,20.648303105573294,-95625.09000000032,-733143.8483418701,3443565.18834187
2025-08-24,-3573.0,-16147.526476059895,117679.5264760599,3.713476930768987,0.6134208553322722,20.657433555099907,302536.63000000035,-441091.776675052,3454049.746675052
2025-08-25,-8542.0,-25006.775216158378,117996.77521615838,0.5549890135919107,1.1591242066944965,20.666719217329593,-133701.52000000002,-585827.3123233649,3465083.762323365
2025-08-26,8675.0,-16666.43897818272,118331.43897818272,-0.927436892769478,0.22233775547278967,20.676068775781822,173859.45999999996,-423519.2521297727,3476635.162129773
2025-08-27,5311.0,-11706.59068407469,118682.59068407469,0.35226446036967474,0.5652711337886096,20.685399857835677,198327.68999999994,-237223.7526647686,3488667.3526647687
2025-08-28,2620.0,-9453.174656709904,119049.1746567099,0.40018825506354716,0.9562274402484867,20.694631806439347,124841.3500000001,-124855.52260338189,3501140.472603382
